Treatment,Period,Group,BoxNum,Round,Future_coalition_P,Future_coalition_V1,Future_coalition_V2,Compete_P,Compete_V1,Compete_V2,All_way_split_P,All_way_split_V1,All_way_split_V2,MWC_P,MWC_V1,MWC_V2,MaxRounds,identity,Chat
8,15,3,4,1,,,,,,,,,,,,,1,v1-v2,"[V1] ""reject""
[V1] ""and split""
[V2] ""how t split"""
9,1,1,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""10+10+10?""
[P] ""if you approve 14 we maximize for this round?""
[V2] ""WORKS""
[V2] ""OK"""
9,2,1,3,1,,,,,,,,,,,,,1,public,"[V2] "" equal distribution""
[V1] ""if we go strict equality, we decrease variability of total earnings without decreasing average earnings""
[V1] ""if we cooperate""
[P] ""OKAY""
[V2] ""what is your proposal?""
[P] ""I think we should not go for equal ""
[V2] ""time is running out""
[V1] ""not equal end up as increasing risk""
[P] ""10,5, 15?""
[V1] ""by end of study""
[V2] ""10 11 9""
[P] ""lets go with this ""
[P] ""10,11,9""
[V2] ""yup""
[P] ""??""
[V1] ""ok"""
9,3,1,2,1,,,,,,,,,,,,,1,p-v2,"[P] ""17, 11, 1? with you as 11?""
[V2] ""cool""
[P] ""i mean 18 lol bad math""
[V2] ""keept it 17 16 and 1""
[V2] ""yeah""
[V2] ""my bad as well"""
9,3,1,3,1,,,,,,,,,,,,,1,public,"[V2] ""equal or unequal distribution?""
[V2] ""anyone?""
[V1] ""uuneq"""
9,4,1,3,1,,,,,,,,,,,,,1,public,"[P] ""equal or unequal?""
[V1] ""equal distr?""
[V2] ""equal""
[V1] ""minimizes our risk at end of study""
[V2] ""facts""
[P] ""ok""
[P] ""ill put 10 each is that ok""
[V1] ""great""
[V2] ""yer"""
9,5,1,1,1,,,,,,,,,,,,,2,p-v1,"[P] ""(3) told me 15-15""
[P] ""would you be happy with 18 for me, 12 for you?""
[V1] ""yea""
[V1] ""or maybe even"""
9,5,1,2,1,,,,,,,,,,,,,2,p-v2,"[V2] ""17 to you, 13 to me?"""
9,5,1,4,2,,,,,,,,,,,,,2,v1-v2,"[V2] ""10 each ""
[V2] ""that way we all benefit""
[V1] ""works for me"""
9,7,1,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""13-17?""
[V1] ""17 for you"""
9,7,1,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""17 you me 13"""
9,7,1,3,1,,,,,,,,,,,,,1,public,"[P] ""I'm doing this equally"""
9,8,1,3,1,,,,,,,,,,,,,1,public,"[V1] ""Can we please split this equally?"""
9,10,1,4,1,,,,,,,,,,,,,1,v1-v2,"[V2] ""15 15"""
9,12,1,1,2,,,,,,,,,,,,,2,p-v1,"[P] ""we can do 15-15""
[V1] ""yea"""
9,12,1,2,2,,,,,,,,,,,,,2,p-v2,"[V2] ""15 `15""
[V2] ""u 17""
[P] ""works for me""
[V2] ""k"""
9,12,1,4,1,,,,,,,,,,,,,2,v1-v2,"[V1] ""17 you 13 me?"""
9,13,1,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""15/15"""
9,14,1,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""15/15"""
9,14,1,3,1,,,,,,,,,,,,,1,public,"[V1] ""equally?"""
9,15,1,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""15/15"""
9,15,1,3,1,,,,,,,,,,,,,1,public,"[V2] ""even?""
[V1] ""sure"""
9,2,2,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""15-15?"""
9,4,2,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""split this evenly between us?"""
9,5,2,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""15 15?""
[P] ""Sure""
[V1] ""or 15 14 1""
[V1] ""you take 15 give me 14"""
9,5,2,3,1,,,,,,,,,,,,,1,public,"[V1] ""equal or unequal"""
9,5,2,4,1,,,,,,,,,,,,,1,v1-v2,"[V2] ""15 15""
[V1] ""cool"""
9,6,2,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""you 20 i 10"""
9,7,2,1,1,,,,,,,,,,,,,1,p-v1,"[P] ""15,15?""
[V1] ""yeah"""
9,7,2,4,1,,,,,,,,,,,,,1,v1-v2,"[V1] ""15/15""
[V2] ""agreed"""
9,8,2,1,1,,,,,,,,,,,,,1,p-v1,"[P] ""15 15"""
9,8,2,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""what do you say""
[P] ""i think 11 10 9""
[P] ""you 10""
[P] ""i 11""
[V2] ""cool"""
9,8,2,3,1,,,,,,,,,,,,,1,public,"[V2] ""equal?""
[V1] ""Yes!""
[P] ""risk of getting low average""
[V1] ""but it's better than a chance at 0"""
9,9,2,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""15 15""
[V1] ""or 11 10 9""
[V1] ""you 11 """
9,10,2,1,1,,,,,,,,,,,,,1,p-v1,"[P] ""15-15?""
[V1] ""ok""
[P] ""say fast?""
[V1] ""done"""
9,10,2,3,1,,,,,,,,,,,,,1,public,"[V1] ""even split?""
[P] ""it will lead to bad score in end""
[P] ""9 10 11?""
[V2] ""or 12 to proposer and 9-9 to others""
[V1] ""ok""
[P] ""cool""
[V2] ""this is the nicest ChatTable so far lol"""
9,11,2,2,1,,,,,,,,,,,,,1,p-v2,"[P] ""17 13"""
9,11,2,3,1,,,,,,,,,,,,,1,public,"[V1] ""12  9 9?""
[P] ""equal or unequal?""
[V1] ""or  9 9 12 or whatever?""
[V2] ""yeah thats good"""
9,12,2,3,1,,,,,,,,,,,,,1,public,"[V1] ""equally?"""
9,13,2,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""equal?""
[P] ""i'm down""
[V1] ""me too what do you say?"""
9,13,2,3,1,,,,,,,,,,,,,1,public,"[V2] ""9 12 9?""
[V1] ""cool""
[V2] "" 9 9 12?""
[V2] ""or whatever""
[P] ""yeah sounds good"""
9,14,2,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""18 you 12 me ?"""
9,14,2,4,1,,,,,,,,,,,,,1,v1-v2,"[V1] ""17/13?"""
9,15,2,3,1,,,,,,,,,,,,,1,public,"[V2] ""last one, even ?"""
9,15,2,4,1,,,,,,,,,,,,,1,v1-v2,"[V1] ""lets reject we can get 15 each""
[V2] ""okay true"""
9,2,3,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""both of us 15 each""
[V2] ""i vote you"""
9,3,3,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""lets split equally"""
9,3,3,3,1,,,,,,,,,,,,,1,public,"[V2] ""let's just split evenly"""
9,4,3,1,2,,,,,,,,,,,,,2,p-v1,"[P] ""15 each ""
[P] ""?""
[V1] ""Sure"""
9,4,3,3,1,,,,,,,,,,,,,2,public,"[V1] ""I think we should split it equally""
[V2] ""i agree"""
9,5,3,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""you get 20 i get 10""
[P] ""ok""
[V1] ""i vote""
[P] ""ok""
[P] """""
9,6,3,1,1,,,,,,,,,,,,,1,p-v1,"[P] ""does 15-15 work?""
[V1] ""yeah"""
9,6,3,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""20 you me 10"""
9,6,3,3,1,,,,,,,,,,,,,1,public,"[V2] ""even?""
[V1] ""yep"""
9,7,3,1,1,,,,,,,,,,,,,1,p-v1,"[P] ""does 15- 15?""
[V1] ""deal"""
9,7,3,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""15 15 ?"""
9,7,3,4,1,,,,,,,,,,,,,1,v1-v2,"[V1] ""if not equal we can both reject""
[V1] ""decrease risk over total rounds"""
9,9,3,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""15/15"""
9,10,3,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""15 15""
[V2] ""or 11 10 9""
[V2] ""or 10 10 10""
[P] ""17/13""
[V2] ""16 14""
[P] ""17/13?""
[V2] ""16 14?""
[P] ""17/13 it is lol"""
9,10,3,3,1,,,,,,,,,,,,,1,public,"[V1] ""what if we just never give someone 0?""
[V2] ""cool\\\\""
[V1] """""
9,10,3,4,1,,,,,,,,,,,,,1,v1-v2,"[V2] ""dont accept"""
9,11,3,3,1,,,,,,,,,,,,,1,public,"[V2] ""equally?"""
9,12,3,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""15 15 ""
[V1] ""?"""
9,12,3,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""15/51""
[V2] ""15/15"""
9,12,3,3,1,,,,,,,,,,,,,1,public,"[V2] ""40461"""
9,13,3,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""15 15""
[P] ""15 15""
[V2] ""k""
[P] """"
[P] """""
9,14,3,4,1,,,,,,,,,,,,,1,v1-v2,"[V1] ""if unequal, both reject?"""
9,15,3,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""equal?"""
9,15,3,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""17 13?""
[P] ""19 11""
[V2] ""okay"""
9,15,3,3,1,,,,,,,,,,,,,1,public,"[P] ""equal?""
[V2] ""Sure""
[V1] ""yeah"""
9,1,4,3,1,,,,,,,,,,,,,1,public,"[P] ""equal distribution""
[V2] ""just give 10 to each one""
[V1] ""yeah""
[V2] ""yup"""
9,2,4,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""what do you tjink?"""
9,3,4,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""15 15 ""
[P] ""i give you 13 if you vote yes""
[V1] ""ok"""
9,3,4,3,1,,,,,,,,,,,,,1,public,"[V2] ""10 each?""
[V2] ""and everyone is happy"""
9,4,4,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""15 15""
[V1] ""13 ok"""
9,4,4,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""15 15 0""
[P] ""okay"""
9,4,4,3,1,,,,,,,,,,,,,1,public,"[P] ""15,13,2?"""
9,5,4,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""15 15"""
9,6,4,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""15 15"""
9,7,4,1,1,,,,,,,,,,,,,1,p-v1,"[P] ""13 if you say yes""
[V1] ""yes"""
9,8,4,3,1,,,,,,,,,,,,,2,public,"[V2] ""equal?"""
9,9,4,1,2,,,,,,,,,,,,,2,p-v1,"[P] ""fuck this guy"""
9,9,4,2,1,,,,,,,,,,,,,2,p-v2,"[V2] ""17/13?""
[P] ""sure"""
9,10,4,4,1,,,,,,,,,,,,,1,v1-v2,"[V1] ""reject non-equal?"""
9,11,4,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""16 you 14 me?"""
9,11,4,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""17 you 13 me"""
9,11,4,4,1,,,,,,,,,,,,,1,v1-v2,"[V1] ""we can do 15-15 if we both reject"""
9,12,4,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""8 8 and 14?""
[P] ""19,11,0?""
[V1] ""18., 11, 1?"""
9,13,4,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""10, 12, 8?"""
9,13,4,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""15 15""
[V2] ""?"""
9,14,4,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""15/15""
[P] ""i'm down"""
9,14,4,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""0,10,20?"""
9,15,4,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""15 15""
[V1] ""?"""
9,6,5,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""15 15?"""
9,6,5,2,1,,,,,,,,,,,,,1,p-v2,"[P] ""15 15""
[V2] ""okay"""
9,7,5,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""15 15""
[V1] ""dont split even""
[V1] ""chances of risk at the end are high""
[V1] ""or go for 11 10 9""
[V1] ""you 11""
[V1] ""me 10"""
9,7,5,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""20 12 ?"""
9,7,5,3,1,,,,,,,,,,,,,1,public,"[P] ""splitting even""
[V2] ""nice""
[V1] ""risk is high at the end!""
[P] ""ill reduce risk as fair as possible ""
[V1] ""we will be decreasing the average""
[V1] ""ok"""
9,8,5,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""15/15""
[P] ""17-13""
[V1] ""bet""
[P] ""sorry what?""
[V1] ""yes i mean""
[P] ""okay"""
9,8,5,3,1,,,,,,,,,,,,,1,public,"[V2] ""equal"""
9,8,5,4,1,,,,,,,,,,,,,1,v1-v2,"[V2] ""or 15 15""
[V2] ""17 13"""
9,9,5,1,2,,,,,,,,,,,,,2,p-v1,"[P] ""17 13""
[P] ""u 17""
[V1] ""sure"""
9,9,5,2,2,,,,,,,,,,,,,2,p-v2,"[V2] ""me 12 you 12?"""
9,9,5,3,1,,,,,,,,,,,,,2,public,"[P] ""what say?""
[V1] ""even , or 11 10 9 """
9,9,5,4,1,,,,,,,,,,,,,2,v1-v2,"[V2] ""17 13"""
9,9,5,4,2,,,,,,,,,,,,,2,v1-v2,"[V2] ""equal?""
[V2] ""9?""
[V1] ""in not the proposer """
9,10,5,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""17 you 13 me?"""
9,11,5,2,1,,,,,,,,,,,,,2,p-v2,"[V2] ""15/15"""
9,11,5,2,2,,,,,,,,,,,,,2,p-v2,"[V2] ""15/15"""
9,12,5,1,1,,,,,,,,,,,,,2,p-v1,"[V1] ""15 15"""
9,12,5,1,2,,,,,,,,,,,,,2,p-v1,"[P] ""12 for you?""
[P] ""15 for me?""
[V1] ""ok""
[P] ""cool"""
9,12,5,2,2,,,,,,,,,,,,,2,p-v2,"[P] ""10 for you?""
[V2] ""yes""
[V2] ""you wanna go 15 15""
[P] ""yeah"""
9,12,5,3,1,,,,,,,,,,,,,2,public,"[V2] ""equal?"""
9,12,5,3,2,,,,,,,,,,,,,2,public,"[V2] ""11 10 9""
[V1] ""ok""
[V2] ""or 12 9 9"""
9,13,5,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""15/15""
[P] ""how about 17/13""
[V2] ""sure"""
9,13,5,3,1,,,,,,,,,,,,,1,public,"[V1] ""equally?""
[V2] ""sure"""
9,14,5,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""15 15"""
9,14,5,3,1,,,,,,,,,,,,,1,public,"[V2] ""even?""
[P] ""even?"""
9,15,5,1,1,,,,,,,,,,,,,1,p-v1,"[P] ""17 - 13?""
[V1] ""okY"""
9,15,5,3,1,,,,,,,,,,,,,1,public,"[V2] ""even"""
9,15,5,4,1,,,,,,,,,,,,,1,v1-v2,"[V2] ""15 15"""
10,1,1,3,1,,,,,,,,,,,,,1,public,"[P] ""I think even divison among us is best""
[V2] ""sounds good"""
10,2,1,2,1,,,,,,,,,,,,,1,p-v2,"[P] ""will you accept if I give you $13""
[V2] ""yes"""
10,2,1,3,1,,,,,,,,,,,,,1,public,"[V1] ""i think it is best if we divide evenly""
[P] ""ok"""
10,2,1,4,1,,,,,,,,,,,,,1,v1-v2,"[V1] ""reject is less than $10"""
10,3,1,2,1,,,,,,,,,,,,,1,p-v2,"[P] ""How about I give you  15""
[P] ""agree?""
[V2] ""sure"""
10,3,1,3,1,,,,,,,,,,,,,1,public,"[V1] ""hi"""
10,4,1,1,1,,,,,,,,,,,,,1,p-v1,"[P] ""15 and 15 ?""
[V1] ""sure"""
10,4,1,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""12 for me is an accept"""
10,6,1,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""i will accept for 12""
[V1] """""
10,7,1,1,1,,,,,,,,,,,,,2,p-v1,"[P] ""what you want""
[V1] ""10\\\\10\\\\10""
[V1] ""get out of here faster""
[P] ""will you accept if I give you 11 and keep the rest""
[V1] ""sure"""
10,7,1,1,2,,,,,,,,,,,,,2,p-v1,"[V1] ""10\\\\10\\\\10?""
[P] ""I would love that but people arent playing that way ""
[P] ""i need to make up my losses""
[V1] ""alright""
[P] ""15/15 ?""
[V1] ""sure"""
10,7,1,2,1,,,,,,,,,,,,,2,p-v2,"[V2] ""16 for you 14 me ?""
[V2] ""18 you 12 me?""
[V2] ""or even?""
[P] ""the other guy will do it for 12""
[V2] ""My offer stands """
10,7,1,2,2,,,,,,,,,,,,,2,p-v2,"[P] ""20 me 10 you?""
[V2] ""12 at mininum"""
10,8,1,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""hi"""
10,8,1,4,1,,,,,,,,,,,,,1,v1-v2,"[V2] ""do not offer less than 14. He should lower his own money to accomodate"""
10,9,1,1,1,,,,,,,,,,,,,2,p-v1,"[V1] ""21 and 9?""
[P] ""Are you sure?""
[V1] ""sure""
[P] ""cool""
[V1] ""cool"""
10,9,1,1,2,,,,,,,,,,,,,2,p-v1,"[V1] ""13,17?""
[P] ""19 11""
[V1] ""ok"""
10,9,1,2,1,,,,,,,,,,,,,2,p-v2,"[V2] ""can you give me 13?""
[V2] ""you keep 17""
[P] ""negotiable?""
[V2] ""yes""
[V2] ""11?"""
10,9,1,2,2,,,,,,,,,,,,,2,p-v2,"[V2] ""Your'e good ""
[P] ""thanks"""
10,10,1,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""19,11?""
[P] ""other offered""
[P] ""10 20?""
[V1] ""ok"""
10,10,1,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""you keep 19 and give me 11, i'll agree""
[P] ""okay"""
10,11,1,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""12""
[P] ""the other one is offering 11, can you do 10?""
[V1] ""no"""
10,11,1,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""i will offer a dollar less than what the other person is offering""
[P] ""the other one is offering 12, 11 work for you?""
[V2] ""that works"""
10,11,1,4,1,,,,,,,,,,,,,1,v1-v2,"[V1] ""lets see if we can take his money ""
[V1] ""with solidarity""
[V2] ""omg yes""
[V2] ""what did you have in mind""
[V1] ""offer 16""
[V1] ""and ill offer 16""
[V2] ""ok"""
10,12,1,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""hey""
[P] ""hey""
[V1] ""want to split? ill take 12""
[P] ""cool"""
10,12,1,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""19, 11?""
[P] ""great"""
10,13,1,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""you keep 19 and give me 11, i'll agree""
[P] ""he said the same""
[V2] ""10""
[P] ""the metagame has evolved""
[P] ""ok""
[V2] ""hhhh""
[V2] ""TRUE"""
10,14,1,1,1,,,,,,,,,,,,,3,p-v1,"[V1] ""i will offer a dolllar less than the other person""
[P] ""the other one offer 10, is 9 working for you?""
[V1] ""ok""
[P] ""ok """
10,14,1,1,2,,,,,,,,,,,,,3,p-v1,"[V1] ""we should divide evenly""
[P] ""I'll keep my word""
[P] ""dont worry"""
10,14,1,1,3,,,,,,,,,,,,,3,p-v1,"[V1] ""you keep 19 and give me 11, i'll agree"""
10,14,1,2,1,,,,,,,,,,,,,3,p-v2,"[V2] ""20 10?"""
10,14,1,2,2,,,,,,,,,,,,,3,p-v2,"[V2] ""you keep 20 and give me 10, i'll agree"""
10,14,1,2,3,,,,,,,,,,,,,3,p-v2,"[V2] ""lol""
[P] ""why lol""
[P] ""other is offering 11 will you do $10""
[V2] ""oh sorry mix up""
[V2] ""i'll do 7"""
10,14,1,4,1,,,,,,,,,,,,,3,v1-v2,"[V1] ""are you offering 10$""
[V1] ""he is trying to play us""
[V2] ""So 15 15 after reject?""
[V1] ""yes"""
10,14,1,4,2,,,,,,,,,,,,,3,v1-v2,"[V1] ""i asked to divide evenly""
[V1] ""he is playing games"""
10,14,1,4,3,,,,,,,,,,,,,3,v1-v2,"[V2] ""so whats the plan?""
[V2] ""25 5?""
[V1] ""Im not the proposer""
[V1] ""his is playing the game"""
10,15,1,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""20 10?""
[V1] ""negotiable"""
10,15,1,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""i will offer a dollar less than the other person"""
10,1,2,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""You keep 17 and give me 13, I'll accept""
[P] ""cool"""
10,2,2,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""divide 15 and 15""
[V1] ""you will get my vote"""
10,2,2,3,1,,,,,,,,,,,,,1,public,"[V1] ""Hello""
[V2] ""hey""
[P] ""Hi""
[V2] ""even split?""
[P] ""sure""
[V1] ""cool"""
10,3,2,1,1,,,,,,,,,,,,,1,p-v1,"[P] ""hi I will accept only if i am given $12 or more""
[P] ""oh shit im the proposer""
[V1] ""how about $13 for you $17 for you""
[P] ""uhhh""
[V1] ""LOL""
[P] ""i read the thing wrong""
[V1] ""*13 for me I mean""
[V1] ""or 13 me $16 you $1 for 2"""
10,3,2,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""Give me 12 and keep the rest, I'll accept"""
10,4,2,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""Hey give me 13 and keep the rest, I'll accept"""
10,4,2,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""Can you give me 14?""
[V2] ""you can keep for 16""
[P] ""okay"""
10,5,2,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""keep 15 and give me 15""
[P] ""deal""
[V1] ""or you keep 16""
[V1] ""deal 16 14"""
10,5,2,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""you keep 18 and give me 12, i'll agree""
[P] ""deal"""
10,6,2,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""How about 15, 15?"""
10,7,2,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""Hi how are you?""
[P] ""hey""
[V1] ""Want to split it? i'll take 2""
[P] ""so i'll have 28?""
[V1] ""ah i meant 2 ""
[V1] ""12""
[P] ""oh okay cool""
[V1] ""my keyboard is broken oops"""
10,7,2,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""Can you give me 15?""
[V2] ""I vote u""
[P] ""how about 13""
[V2] ""sure"""
10,8,2,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""19 11?""
[V1] ""deal""
[P] ""sounds good"""
10,8,2,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""even split?""
[V2] ""Ill negotiate""
[V2] ""18 you 12 me""
[P] ""I have offer for 11""
[V2] ""20 and 10""
[P] ""cool"""
10,9,2,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""hi whatever the other player is offering I will do a dollar less"""
10,10,2,1,1,,,,,,,,,,,,,1,p-v1,"[P] ""offer?""
[V1] ""22 and 8"""
10,10,2,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""19 11 negotiable""
[P] ""ok"""
10,11,2,1,1,,,,,,,,,,,,,2,p-v1,"[V1] ""19 11?""
[P] ""cool""
[V1] ""cool"""
10,11,2,1,2,,,,,,,,,,,,,2,p-v1,"[V1] ""how about 25 5"""
10,11,2,2,1,,,,,,,,,,,,,2,p-v2,"[V2] ""19 11?"""
10,11,2,2,2,,,,,,,,,,,,,2,p-v2,"[P] ""how much?""
[V2] ""12,18?""
[P] ""19 11""
[V2] ""ok"""
10,12,2,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""18 and 12"""
10,13,2,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""20 10?""
[P] ""?""
[P] ""okay"""
10,13,2,2,1,,,,,,,,,,,,,1,p-v2,"[P] ""?""
[V2] ""i will offer a dollar less than the other person"""
10,14,2,1,2,,,,,,,,,,,,,2,p-v1,"[P] ""how much""
[V1] ""15/15?""
[P] ""cool"""
10,14,2,2,1,,,,,,,,,,,,,2,p-v2,"[V2] ""20 10""
[P] ""cool"""
10,14,2,2,2,,,,,,,,,,,,,2,p-v2,"[V2] ""well that was rude"""
10,1,3,3,1,,,,,,,,,,,,,1,public,"[V1] ""hello""
[P] ""hi""
[V2] ""Hi"""
10,2,3,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""You keep 17 and give me 13, I'll accept"""
10,2,3,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""Hello. I hope you are having a good day"""
10,3,3,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""divide 15 and 15""
[V2] ""get my vote""
[V2] ""majority 2 of 3"""
10,4,3,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""you keep 17 and give me 13, i'll agree"""
10,4,3,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""Hello, i hope your day is good""
[P] ""good and yourself""
[P] ""i will give you 12 if you accept""
[V2] ""yes"""
10,5,3,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""i will accept 12 and you $18""
[P] ""ok"""
10,5,3,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""keep 17 and give me 13""
[P] ""ok"""
10,6,3,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""keep 19 give me 11""
[P] ""sounds good"""
10,6,3,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""you keep 17 and give me 13, i'll agree""
[P] ""the other player is offering 11""
[P] ""would you do 10""
[V2] ""ok"""
10,7,3,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""hi i  will do 11 and you 19"""
10,8,3,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""hi""
[P] ""hi""
[V1] ""I will accept $12""
[V1] ""you get$18"""
10,8,3,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""you keep 19 and give me 11, i'll agree""
[P] ""ok"""
10,9,3,1,1,,,,,,,,,,,,,2,p-v1,"[V1] ""even split ?"""
10,9,3,1,2,,,,,,,,,,,,,2,p-v1,"[V1] ""you keep 19 and give me 11, i'll agree"""
10,9,3,2,1,,,,,,,,,,,,,2,p-v2,"[V2] ""my offer is 12""
[P] ""the other one is offering 11""
[P] ""can you do 10?""
[V2] ""10 evenly or 12 me and you"""
10,9,3,2,2,,,,,,,,,,,,,2,p-v2,"[P] ""now we split 15 15 because of that""
[V2] ""yes""
[V2] ""beautiful""
[V2] ""lmao""
[P] ""#morality"""
10,9,3,4,1,,,,,,,,,,,,,2,v1-v2,"[V2] ""do not offer less than 14. He should lower his own money to accomodate""
[V1] ""10 10 10 ?""
[V2] ""ok""
[V1] ""lets vote for that """
10,9,3,4,2,,,,,,,,,,,,,2,v1-v2,"[V2] ""tut tut tut"""
10,11,3,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""hi""
[P] ""hey""
[V1] ""want to split? ill take 12""
[P] ""deal"""
10,12,3,1,1,,,,,,,,,,,,,1,p-v1,"[P] ""how much""
[V1] ""12"""
10,12,3,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""you keep 19 and give me 11, i'll agree""
[P] ""how much"""
10,13,3,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""How much would you like""
[P] ""20 and 10?""
[V1] ""19,11?"""
10,13,3,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""hi""
[P] ""hey""
[V2] ""hey want to split? i can do 13""
[P] ""12?""
[V2] ""sure"""
10,13,3,4,1,,,,,,,,,,,,,1,v1-v2,"[V1] ""do you want to reject if she gives 20, 10 0?"""
10,14,3,1,1,,,,,,,,,,,,,1,p-v1,"[V1] ""19, 11?""
[P] ""deal"""
10,14,3,2,1,,,,,,,,,,,,,1,p-v2,"[V2] ""12"""
10,14,3,4,1,,,,,,,,,,,,,1,v1-v2,"[V2] ""dont offer less tahn 13 and I will do the same""
[V1] ""oo ok"""
10,15,3,1,1,,,,,,,,,,,,,3,p-v1,"[V1] ""19 11?""
[P] ""20, 10?""
[V1] ""okay""
[V1] ""21 9 is also fine""
[P] ""okay ""
[P] ""thanks"""
10,15,3,1,2,,,,,,,,,,,,,3,p-v1,"[V1] ""15 15""
[V1] ""final""
[V1] ""do evenly 10""
[V1] ""that's better for last round"""
